ID,Store_id,Store_Type,Location_Type,Region_Code,date,holiday,discount,order,sales,price
T1098062,131,S4,L2,R1,2018/9/26,0,No,104,49665,477.5480769
T1098063,35,S1,L1,R2,2018/9/26,0,Yes,61,37977,622.5737705
T1098064,2,S3,L1,R3,2018/9/26,0,No,73,39894,546.4931507
T1098065,273,S2,L3,R4,2018/9/26,0,No,28,19137,683.4642857
T1098066,128,S1,L2,R2,2018/9/26,0,No,49,29427,600.5510204
T1098067,175,S4,L2,R1,2018/9/26,0,No,156,81096,519.8461538
T1098068,236,S1,L1,R3,2018/9/26,0,Yes,58,38802,669
T1098069,258,S2,L4,R4,2018/9/26,0,No,32,19779,618.09375
T1098070,106,S1,L1,R4,2018/9/26,0,No,42,23964,570.5714286
T1098071,252,S3,L2,R1,2018/9/26,0,No,64,36951,577.359375
T1098072,356,S3,L3,R1,2018/9/26,0,No,66,32244,488.5454545
T1098073,340,S4,L2,R3,2018/9/26,0,No,76,43206,568.5
T1098074,147,S4,L2,R4,2018/9/26,0,No,83,43539,524.5662651
T1098075,208,S3,L1,R1,2018/9/26,0,Yes,81,46653,575.962963
T1098076,192,S1,L1,R3,2018/9/26,0,No,52,30108,579
T1098077,259,S4,L1,R1,2018/9/26,0,Yes,93,49329,530.4193548
T1098078,226,S2,L5,R4,2018/9/26,0,No,33,18477,559.9090909
T1098079,263,S1,L5,R1,2018/9/26,0,No,48,23604,491.75
T1098080,260,S1,L1,R4,2018/9/26,0,No,52,30447,585.5192308
T1098081,171,S4,L2,R3,2018/9/26,0,No,82,45498,554.8536585
T1098082,291,S1,L3,R1,2018/9/26,0,Yes,62,32427,523.016129
T1098083,275,S4,L1,R1,2018/9/26,0,Yes,69,40644,589.0434783
T1098084,137,S4,L1,R1,2018/9/26,0,No,67,35490,529.7014925
T1098085,92,S1,L4,R2,2018/9/26,0,No,56,30150,538.3928571
T1098086,310,S2,L5,R1,2018/9/26,0,No,35,18567,530.4857143
T1098087,173,S4,L2,R1,2018/9/26,0,Yes,113,66396,587.5752212
T1098088,79,S2,L5,R4,2018/9/26,0,No,29,17763,612.5172414
T1098089,216,S2,L5,R1,2018/9/26,0,No,33,18543,561.9090909
T1098090,312,S4,L2,R1,2018/9/26,0,Yes,157,83577,532.3375796
T1098091,296,S1,L1,R1,2018/9/26,0,Yes,55,33852,615.4909091
T1098092,247,S1,L1,R3,2018/9/26,0,No,53,32838,619.5849057
T1098093,23,S1,L1,R4,2018/9/26,0,Yes,49,34809,710.3877551
T1098094,46,S2,L1,R2,2018/9/26,0,Yes,50,37341,746.82
T1098095,56,S2,L5,R3,2018/9/26,0,Yes,49,29538,602.8163265
T1098096,267,S4,L2,R1,2018/9/26,0,Yes,91,57633,633.3296703
T1098097,337,S4,L2,R1,2018/9/26,0,Yes,190,103878,546.7263158
T1098098,127,S4,L2,R2,2018/9/26,0,No,94,51816,551.2340426
T1098099,74,S3,L1,R2,2018/9/26,0,No,70,38658,552.2571429
T1098100,95,S3,L1,R1,2018/9/26,0,No,70,35976,513.9428571
T1098101,36,S1,L3,R4,2018/9/26,0,No,52,29952,576
T1098102,176,S4,L2,R3,2018/9/26,0,No,94,53652,570.7659574
T1098103,135,S1,L1,R4,2018/9/26,0,No,45,28113,624.7333333
T1098104,178,S3,L2,R3,2018/9/26,0,No,62,35880,578.7096774
T1098105,282,S1,L2,R2,2018/9/26,0,No,59,40389,684.559322
T1098106,197,S2,L5,R1,2018/9/26,0,No,36,19371,538.0833333
T1098107,121,S1,L1,R4,2018/9/26,0,No,53,32877,620.3207547
T1098108,209,S1,L1,R1,2018/9/26,0,No,48,27660,576.25
T1098109,280,S4,L2,R2,2018/9/26,0,No,106,54483,513.990566
T1098110,359,S2,L3,R2,2018/9/26,0,No,40,24987,624.675
T1098111,80,S1,L1,R1,2018/9/26,0,No,39,21546,552.4615385
T1098112,235,S1,L1,R3,2018/9/26,0,Yes,58,43869,756.362069
T1098113,335,S1,L1,R3,2018/9/26,0,No,43,23364,543.3488372
T1098114,288,S3,L2,R3,2018/9/26,0,No,68,40917,601.7205882
T1098115,157,S4,L2,R1,2018/9/26,0,Yes,104,56658,544.7884615
T1098116,246,S3,L1,R3,2018/9/26,0,No,63,37707,598.5238095
T1098117,313,S1,L3,R1,2018/9/26,0,Yes,56,33642,600.75
T1098118,70,S1,L1,R3,2018/9/26,0,No,48,27198,566.625
T1098119,357,S4,L1,R1,2018/9/26,0,No,81,43386,535.6296296
T1098120,73,S3,L2,R4,2018/9/26,0,No,55,36597,665.4
T1098121,125,S4,L2,R1,2018/9/26,0,No,96,49215,512.65625
T1098122,37,S1,L3,R3,2018/9/26,0,No,42,25107,597.7857143
T1098123,8,S4,L2,R2,2018/9/26,0,No,52,31926,613.9615385
T1098124,241,S1,L1,R4,2018/9/26,0,No,53,32610,615.2830189
T1098125,315,S4,L2,R1,2018/9/26,0,No,89,45441,510.5730337
T1098126,4,S1,L1,R2,2018/9/26,0,No,58,30867,532.1896552
T1098127,276,S1,L1,R2,2018/9/26,0,No,55,30660,557.4545455
T1098128,320,S2,L3,R2,2018/9/26,0,No,38,21219,558.3947368
T1098129,277,S1,L3,R1,2018/9/26,0,No,55,27765,504.8181818
T1098130,40,S1,L1,R4,2018/9/26,0,Yes,51,35340,692.9411765
T1098131,149,S2,L3,R2,2018/9/26,0,No,40,22437,560.925
T1098132,227,S4,L2,R1,2018/9/26,0,Yes,76,47889,630.1184211
T1098133,224,S1,L2,R2,2018/9/26,0,Yes,69,48075,696.7391304
T1098134,45,S3,L1,R1,2018/9/26,0,No,69,36276,525.7391304
T1098135,212,S4,L2,R3,2018/9/26,0,Yes,108,63375,586.8055556
T1098136,232,S1,L1,R4,2018/9/26,0,Yes,50,33228,664.56
T1098137,255,S3,L2,R4,2018/9/26,0,No,71,47538,669.5492958
T1098138,286,S4,L2,R4,2018/9/26,0,No,30,17403,580.1
T1098139,309,S1,L5,R1,2018/9/26,0,No,62,28236,455.4193548
T1098140,168,S2,L3,R3,2018/9/26,0,No,33,21717,658.0909091
T1098141,204,S4,L1,R3,2018/9/26,0,No,74,39750,537.1621622
T1098142,105,S4,L2,R1,2018/9/26,0,No,78,43011,551.4230769
T1098143,116,S2,L3,R3,2018/9/26,0,No,35,22302,637.2
T1098144,151,S1,L3,R2,2018/9/26,0,No,40,23781,594.525
T1098145,194,S1,L1,R2,2018/9/26,0,No,59,34761,589.1694915
T1098146,293,S2,L4,R2,2018/9/26,0,No,30,18207,606.9
T1098147,327,S4,L1,R3,2018/9/26,0,No,73,36501,500.0136986
T1098148,365,S2,L1,R2,2018/9/26,0,No,40,23598,589.95
T1098149,213,S1,L1,R2,2018/9/26,0,Yes,60,37188,619.8
T1098150,325,S3,L1,R2,2018/9/26,0,Yes,66,42123,638.2272727
T1098151,193,S2,L3,R4,2018/9/26,0,No,30,19893,663.1
T1098152,307,S1,L5,R2,2018/9/26,0,No,51,25896,507.7647059
T1098153,156,S1,L1,R3,2018/9/26,0,No,69,41010,594.3478261
T1098154,161,S1,L1,R3,2018/9/26,0,No,35,24234,692.4
T1098155,268,S1,L2,R1,2018/9/26,0,No,48,30324,631.75
T1098156,305,S4,L1,R1,2018/9/26,0,No,77,37632,488.7272727
T1098157,295,S1,L1,R1,2018/9/26,0,Yes,41,28731,700.7560976
T1098158,76,S2,L3,R3,2018/9/26,0,Yes,42,30168,718.2857143
T1098159,158,S4,L2,R2,2018/9/26,0,No,109,52044,477.4678899
T1098160,242,S4,L1,R1,2018/9/26,0,No,81,38595,476.4814815
T1098161,65,S1,L2,R2,2018/9/26,0,Yes,50,37050,741
T1098162,88,S2,L5,R2,2018/9/26,0,Yes,31,19692,635.2258065
T1098163,332,S2,L5,R1,2018/9/26,0,No,42,22563,537.2142857
T1098164,317,S3,L1,R1,2018/9/26,0,No,63,31185,495
T1098165,114,S3,L1,R4,2018/9/26,0,No,55,30927,562.3090909
T1098166,26,S1,L1,R3,2018/9/26,0,No,53,31101,586.8113208
T1098167,179,S1,L1,R2,2018/9/26,0,No,58,37272,642.6206897
T1098168,154,S1,L3,R2,2018/9/26,0,No,79,39342,498
T1098169,331,S1,L1,R4,2018/9/26,0,Yes,51,35670,699.4117647
T1098170,104,S1,L1,R2,2018/9/26,0,Yes,55,32877,597.7636364
T1098171,12,S1,L3,R2,2018/9/26,0,No,93,54144,582.1935484
T1098172,78,S1,L1,R4,2018/9/26,0,No,41,25965,633.2926829
T1098173,50,S3,L2,R4,2018/9/26,0,No,62,37944,612
T1098174,207,S1,L1,R3,2018/9/26,0,Yes,51,35910,704.1176471
T1098175,303,S4,L2,R1,2018/9/26,0,No,100,50976,509.76
T1098176,323,S1,L4,R1,2018/9/26,0,No,48,24861,517.9375
T1098177,21,S3,L2,R4,2018/9/26,0,No,58,34647,597.362069
T1098178,271,S1,L3,R2,2018/9/26,0,No,28,14109,503.8928571
T1098179,30,S1,L2,R2,2018/9/26,0,No,65,39345,605.3076923
T1098180,7,S3,L1,R3,2018/9/26,0,No,68,38340,563.8235294
T1098181,83,S2,L5,R1,2018/9/26,0,No,19,12009,632.0526316
T1098182,172,S1,L1,R1,2018/9/26,0,No,59,32091,543.9152542
T1098183,43,S1,L1,R2,2018/9/26,0,No,45,26907,597.9333333
T1098184,342,S4,L1,R1,2018/9/26,0,No,78,39297,503.8076923
T1098185,58,S1,L1,R1,2018/9/26,0,No,49,27909,569.5714286
T1098186,202,S4,L2,R2,2018/9/27,0,No,76,45648,600.6315789
T1098187,248,S1,L1,R2,2018/9/27,0,No,39,24852,637.2307692
T1098188,193,S2,L3,R4,2018/9/27,0,No,33,21693,657.3636364
T1098189,39,S4,L1,R1,2018/9/27,0,No,100,49962,499.62
T1098190,265,S2,L4,R2,2018/9/27,0,Yes,39,24324,623.6923077
T1098191,137,S4,L1,R1,2018/9/27,0,No,72,37539,521.375
T1098192,306,S1,L3,R2,2018/9/27,0,No,43,24729,575.0930233
T1098193,141,S1,L1,R2,2018/9/27,0,Yes,52,36873,709.0961538
T1098194,35,S1,L1,R2,2018/9/27,0,Yes,56,34269,611.9464286
T1098195,235,S1,L1,R3,2018/9/27,0,Yes,30,23166,772.2
T1098196,191,S3,L1,R1,2018/9/27,0,Yes,63,34605,549.2857143
T1098197,255,S3,L2,R4,2018/9/27,0,No,46,31167,677.5434783
T1098198,21,S3,L2,R4,2018/9/27,0,No,58,34185,589.3965517
T1098199,295,S1,L1,R1,2018/9/27,0,Yes,42,27243,648.6428571
T1098200,156,S1,L1,R3,2018/9/27,0,No,61,36117,592.0819672
T1098201,42,S1,L4,R3,2018/9/27,0,No,52,28812,554.0769231
T1098202,68,S1,L2,R4,2018/9/27,0,No,61,39645,649.9180328
T1098203,164,S1,L1,R3,2018/9/27,0,No,48,28935,602.8125
T1098204,331,S1,L1,R4,2018/9/27,0,Yes,48,32862,684.625
T1098205,186,S2,L5,R2,2018/9/27,0,Yes,33,22983,696.4545455
T1098206,208,S3,L1,R1,2018/9/27,0,Yes,85,50328,592.0941176
T1098207,203,S2,L4,R2,2018/9/27,0,Yes,45,29571,657.1333333
T1098208,86,S1,L1,R4,2018/9/27,0,Yes,28,19152,684
T1098209,138,S1,L1,R1,2018/9/27,0,No,29,16032,552.8275862
T1098210,231,S4,L2,R3,2018/9/27,0,No,96,50466,525.6875
T1098211,257,S1,L3,R1,2018/9/27,0,No,42,24069,573.0714286
T1098212,250,S2,L3,R4,2018/9/27,0,Yes,42,28200,671.4285714
T1098213,101,S1,L4,R3,2018/9/27,0,Yes,45,28116,624.8
T1098214,349,S1,L1,R4,2018/9/27,0,No,69,40866,592.2608696
T1098215,129,S3,L1,R1,2018/9/27,0,No,72,37017,514.125
T1098216,321,S3,L1,R2,2018/9/27,0,No,64,35106,548.53125
T1098217,33,S4,L2,R4,2018/9/27,0,No,75,43563,580.84
T1098218,319,S3,L1,R2,2018/9/27,0,No,67,37788,564
T1098219,6,S4,L1,R1,2018/9/27,0,No,79,40749,515.8101266
T1098220,289,S2,L5,R2,2018/9/27,0,No,27,14739,545.8888889
T1098221,188,S3,L2,R1,2018/9/27,0,Yes,58,42360,730.3448276
T1098222,249,S1,L3,R2,2018/9/27,0,No,68,35400,520.5882353
T1098223,94,S4,L2,R2,2018/9/27,0,Yes,76,45666,600.8684211
T1098224,79,S2,L5,R4,2018/9/27,0,No,24,14427,601.125
T1098225,19,S1,L1,R3,2018/9/27,0,Yes,41,30183,736.1707317
T1098226,142,S2,L1,R3,2018/9/27,0,Yes,34,23193,682.1470588
T1098227,308,S4,L2,R3,2018/9/27,0,No,81,44580,550.3703704
T1098228,102,S4,L2,R1,2018/9/27,0,No,78,42885,549.8076923
T1098229,184,S1,L2,R2,2018/9/27,0,Yes,53,40023,755.1509434
T1098230,197,S2,L5,R1,2018/9/27,0,No,39,21738,557.3846154
T1098231,80,S1,L1,R1,2018/9/27,0,No,42,24294,578.4285714
T1098232,4,S1,L1,R2,2018/9/27,0,No,65,35529,546.6
T1098233,302,S1,L4,R2,2018/9/27,0,No,51,26265,515
T1098234,100,S1,L1,R2,2018/9/27,0,No,48,26463,551.3125
T1098235,106,S1,L1,R4,2018/9/27,0,No,47,26043,554.106383
T1098236,198,S4,L2,R3,2018/9/27,0,No,92,53526,581.8043478
T1098237,183,S1,L3,R1,2018/9/27,0,No,70,36669,523.8428571
T1098238,297,S2,L3,R4,2018/9/27,0,No,43,26196,609.2093023
T1098239,93,S1,L1,R4,2018/9/27,0,No,45,28635,636.3333333
T1098240,10,S4,L2,R3,2018/9/27,0,No,69,43260,626.9565217
T1098241,115,S4,L2,R1,2018/9/27,0,No,94,45639,485.5212766
T1098242,54,S1,L2,R3,2018/9/27,0,No,48,32667,680.5625
T1098243,47,S4,L2,R2,2018/9/27,0,Yes,51,30213,592.4117647
T1098244,336,S4,L2,R1,2018/9/27,0,No,104,55443,533.1057692
T1098245,113,S2,L3,R3,2018/9/27,0,No,39,25131,644.3846154
T1098246,143,S3,L2,R3,2018/9/27,0,Yes,62,43593,703.1129032
T1098247,122,S1,L1,R2,2018/9/27,0,No,43,27570,641.1627907
T1098248,354,S4,L2,R1,2018/9/27,0,Yes,112,68835,614.5982143
T1098249,285,S1,L3,R3,2018/9/27,0,No,43,25104,583.8139535
T1098250,230,S2,L4,R4,2018/9/27,0,Yes,18,12408,689.3333333
T1098251,300,S2,L5,R2,2018/9/27,0,Yes,56,29916,534.2142857
T1098252,77,S2,L5,R3,2018/9/27,0,No,28,16410,586.0714286
T1098253,360,S2,L1,R1,2018/9/27,0,Yes,46,35040,761.7391304
T1098254,128,S1,L2,R2,2018/9/27,0,No,53,32244,608.3773585
T1098255,181,S3,L1,R3,2018/9/27,0,No,75,37860,504.8
T1098256,233,S1,L3,R3,2018/9/27,0,No,42,23532,560.2857143
T1098257,256,S1,L2,R4,2018/9/27,0,Yes,55,40329,733.2545455
T1098258,169,S1,L2,R4,2018/9/27,0,Yes,55,37353,679.1454545
T1098259,294,S4,L2,R2,2018/9/27,0,No,101,53631,531
T1098260,239,S3,L1,R3,2018/9/27,0,No,71,41043,578.0704225
T1098261,214,S1,L1,R4,2018/9/27,0,No,43,25797,599.9302326
T1098262,213,S1,L1,R2,2018/9/27,0,Yes,65,38424,591.1384615
T1098263,76,S2,L3,R3,2018/9/27,0,Yes,24,17460,727.5
T1098264,67,S2,L5,R1,2018/9/27,0,No,33,16983,514.6363636
T1098265,43,S1,L1,R2,2018/9/27,0,No,43,25122,584.2325581
T1098266,116,S2,L3,R3,2018/9/27,0,No,37,23538,636.1621622
T1098267,154,S1,L3,R2,2018/9/27,0,No,67,33750,503.7313433
T1098268,317,S3,L1,R1,2018/9/27,0,No,66,34161,517.5909091
T1098269,127,S4,L2,R2,2018/9/27,0,No,105,59136,563.2
T1098270,92,S1,L4,R2,2018/9/27,0,No,58,30261,521.7413793
T1098271,70,S1,L1,R3,2018/9/27,0,No,23,13392,582.2608696
T1098272,280,S4,L2,R2,2018/9/27,0,No,102,51654,506.4117647
T1098273,323,S1,L4,R1,2018/9/27,0,No,40,20544,513.6
T1098274,334,S3,L2,R2,2018/9/27,0,Yes,88,61629,700.3295455
T1098275,335,S1,L1,R3,2018/9/27,0,No,49,27591,563.0816327
T1098276,274,S4,L2,R4,2018/9/27,0,No,92,53436,580.826087
T1098277,292,S1,L1,R1,2018/9/27,0,Yes,49,34224,698.4489796
T1098278,259,S4,L1,R1,2018/9/27,0,Yes,81,44622,550.8888889
T1098279,287,S1,L4,R1,2018/9/27,0,No,62,30153,486.3387097
T1098280,356,S3,L3,R1,2018/9/27,0,No,66,32751,496.2272727
T1098281,25,S1,L3,R1,2018/9/27,0,No,58,32340,557.5862069
T1098282,310,S2,L5,R1,2018/9/27,0,No,40,20427,510.675
T1098283,81,S3,L2,R1,2018/9/27,0,No,61,39360,645.2459016
T1098284,301,S1,L3,R2,2018/9/27,0,Yes,58,35364,609.7241379
T1098285,175,S4,L2,R1,2018/9/27,0,No,176,89388,507.8863636
T1098286,227,S4,L2,R1,2018/9/27,0,Yes,81,51144,631.4074074
T1098287,49,S4,L1,R2,2018/9/27,0,No,114,58071,509.3947368
T1098288,36,S1,L3,R4,2018/9/27,0,No,55,29727,540.4909091
T1098289,62,S2,L5,R1,2018/9/27,0,Yes,38,22467,591.2368421
T1098290,32,S1,L1,R2,2018/9/27,0,Yes,50,34107,682.14
T1098291,73,S3,L2,R4,2018/9/27,0,No,60,41058,684.3
T1098292,17,S1,L1,R2,2018/9/27,0,Yes,71,40347,568.2676056
T1098293,22,S1,L1,R4,2018/9/27,0,No,47,32184,684.7659574
T1098294,340,S4,L2,R3,2018/9/27,0,No,80,44745,559.3125
T1098295,132,S1,L1,R3,2018/9/27,0,No,76,45201,594.75
T1098296,48,S1,L1,R2,2018/9/27,0,Yes,31,23595,761.1290323
T1098297,254,S4,L1,R1,2018/9/27,0,No,71,38424,541.1830986
T1098298,264,S3,L1,R3,2018/9/27,0,No,61,36588,599.8032787
T1098299,64,S3,L1,R2,2018/9/27,0,Yes,65,39210,603.2307692
T1098300,119,S1,L1,R3,2018/9/27,0,No,43,24624,572.6511628
T1098301,148,S1,L1,R2,2018/9/27,0,No,41,26478,645.804878
T1098302,9,S1,L1,R1,2018/9/27,0,No,47,28347,603.1276596
T1098303,110,S2,L3,R3,2018/9/27,0,No,38,24546,645.9473684
T1098304,57,S4,L1,R1,2018/9/27,0,No,75,36732,489.76
T1098305,11,S4,L2,R1,2018/9/27,0,No,88,46581,529.3295455
T1098306,124,S3,L2,R3,2018/9/27,0,No,76,47082,619.5
T1098307,284,S4,L2,R3,2018/9/27,0,No,83,46806,563.9277108
T1098308,2,S3,L1,R3,2018/9/27,0,No,71,39603,557.7887324
T1098309,189,S2,L3,R3,2018/9/27,0,No,37,25911,700.2972973
T1098310,351,S1,L4,R3,2018/9/27,0,No,45,24630,547.3333333
T1098311,27,S1,L3,R3,2018/9/27,0,No,40,24495,612.375
T1098312,103,S1,L3,R3,2018/9/27,0,No,54,28563,528.9444444
T1098313,126,S4,L2,R2,2018/9/27,0,No,120,68313,569.275
T1098314,69,S1,L1,R4,2018/9/27,0,Yes,46,27471,597.1956522
T1098315,190,S3,L3,R1,2018/9/27,0,No,72,35706,495.9166667
T1098316,196,S1,L1,R3,2018/9/27,0,No,45,30432,676.2666667
T1098317,160,S4,L2,R1,2018/9/27,0,No,127,63183,497.503937
T1098318,330,S4,L2,R1,2018/9/27,0,No,92,48495,527.1195652
T1098319,260,S1,L1,R4,2018/9/27,0,No,60,35076,584.6
T1098320,220,S2,L4,R3,2018/9/27,0,Yes,30,19995,666.5
T1098321,304,S1,L1,R4,2018/9/27,0,No,55,30399,552.7090909
T1098322,290,S1,L1,R3,2018/9/27,0,Yes,49,31425,641.3265306
T1098323,299,S1,L1,R3,2018/9/27,0,No,51,34317,672.8823529
T1098324,199,S1,L1,R4,2018/9/27,0,Yes,46,28851,627.1956522
T1098325,363,S1,L1,R2,2018/9/27,0,Yes,79,50286,636.5316456
T1098326,215,S3,L2,R1,2018/9/27,0,No,64,38634,603.65625
T1098327,355,S2,L4,R2,2018/9/27,0,Yes,33,22086,669.2727273
T1098328,185,S1,L1,R3,2018/9/27,0,Yes,62,40983,661.016129
T1098329,348,S3,L1,R1,2018/9/27,0,No,64,33984,531
T1098330,98,S2,L5,R2,2018/9/27,0,No,27,16266,602.4444444
T1098331,338,S4,L2,R1,2018/9/27,0,No,93,51135,549.8387097
T1098332,318,S1,L3,R2,2018/9/27,0,Yes,35,21354,610.1142857
T1098333,134,S1,L4,R1,2018/9/27,0,No,41,22359,545.3414634
T1098334,182,S3,L1,R1,2018/9/27,0,No,71,37569,529.1408451
T1098335,147,S4,L2,R4,2018/9/27,0,No,115,59388,516.4173913
T1098336,252,S3,L2,R1,2018/9/27,0,No,71,42891,604.0985915
T1098337,51,S1,L1,R2,2018/9/27,0,Yes,37,26115,705.8108108
T1098338,192,S1,L1,R3,2018/9/27,0,No,48,29991,624.8125
T1098339,273,S2,L3,R4,2018/9/27,0,No,36,25707,714.0833333
T1098340,131,S4,L2,R1,2018/9/27,0,No,111,54801,493.7027027
T1098341,24,S1,L1,R2,2018/9/27,0,No,54,30570,566.1111111
T1098342,350,S1,L3,R2,2018/9/27,0,No,48,26733,556.9375
T1098343,96,S3,L1,R3,2018/9/27,0,No,79,41511,525.4556962
T1098344,166,S1,L1,R2,2018/9/27,0,Yes,59,40152,680.5423729
T1098345,236,S1,L1,R3,2018/9/27,0,Yes,55,33984,617.8909091
T1098346,44,S1,L3,R2,2018/9/27,0,Yes,71,38832,546.9295775
T1098347,345,S1,L1,R3,2018/9/27,0,No,50,34986,699.72
T1098348,37,S1,L3,R3,2018/9/27,0,No,43,26058,606
T1098349,61,S1,L1,R3,2018/9/27,0,Yes,56,33996,607.0714286
T1098350,324,S1,L2,R3,2018/9/27,0,No,57,36657,643.1052632
T1098351,140,S4,L1,R1,2018/9/27,0,Yes,81,53049,654.9259259
T1098352,225,S1,L1,R1,2018/9/27,0,No,18,8934,496.3333333
T1098353,362,S1,L3,R3,2018/9/27,0,No,57,30948,542.9473684
T1098354,109,S1,L1,R1,2018/9/27,0,No,64,35808,559.5
T1098355,219,S4,L2,R1,2018/9/27,0,No,114,53781,471.7631579
T1098356,358,S3,L1,R1,2018/9/27,0,Yes,75,44415,592.2
T1098357,133,S1,L1,R4,2018/9/27,0,No,51,29127,571.1176471
T1098358,52,S1,L1,R3,2018/9/27,0,No,58,35121,605.5344828
T1098359,26,S1,L1,R3,2018/9/27,0,No,53,29322,553.245283
T1098360,210,S1,L5,R1,2018/9/27,0,No,41,20445,498.6585366
T1098361,174,S1,L1,R4,2018/9/27,0,Yes,50,34440,688.8
T1098362,328,S1,L3,R1,2018/9/27,0,Yes,41,26100,636.5853659
T1098363,311,S4,L2,R2,2018/9/27,0,No,99,54024,545.6969697
T1098364,266,S1,L1,R4,2018/9/27,0,Yes,49,32595,665.2040816
T1098365,187,S1,L1,R1,2018/9/27,0,Yes,60,40359,672.65
T1098366,326,S3,L1,R1,2018/9/27,0,No,65,35028,538.8923077
T1098367,89,S1,L4,R1,2018/9/27,0,No,46,24579,534.326087
T1098368,163,S1,L2,R3,2018/9/27,0,No,62,38904,627.483871
T1098369,75,S3,L2,R3,2018/9/27,0,No,83,50346,606.5783133
T1098370,150,S4,L2,R1,2018/9/27,0,No,94,48450,515.4255319
T1098371,218,S1,L3,R2,2018/9/27,0,Yes,67,35430,528.8059701
T1098372,13,S3,L3,R1,2018/9/27,0,No,66,32781,496.6818182
T1098373,120,S3,L2,R2,2018/9/27,0,No,62,41649,671.7580645
T1098374,108,S1,L1,R4,2018/9/27,0,No,70,44151,630.7285714
T1098375,97,S4,L1,R1,2018/9/27,0,No,79,40098,507.5696203
T1098376,14,S3,L2,R4,2018/9/27,0,No,72,46428,644.8333333
T1098377,364,S2,L3,R2,2018/9/27,0,Yes,26,18225,700.9615385
T1098378,206,S1,L1,R1,2018/9/27,0,Yes,59,38784,657.3559322
T1098379,63,S1,L1,R2,2018/9/27,0,Yes,59,38187,647.2372881
T1098380,283,S4,L1,R1,2018/9/27,0,No,87,42078,483.6551724
T1098381,237,S2,L3,R3,2018/9/27,0,No,31,22629,729.9677419
T1098382,195,S4,L1,R1,2018/9/27,0,No,83,40410,486.8674699
T1098383,159,S2,L1,R3,2018/9/27,0,Yes,31,23304,751.7419355
T1098384,261,S4,L2,R1,2018/9/27,0,No,88,49125,558.2386364
T1098385,78,S1,L1,R4,2018/9/27,0,No,42,25218,600.4285714
T1098386,296,S1,L1,R1,2018/9/27,0,Yes,53,32754,618
T1098387,207,S1,L1,R3,2018/9/27,0,Yes,52,37362,718.5
T1098388,242,S4,L1,R1,2018/9/27,0,No,86,41724,485.1627907
T1098389,309,S1,L5,R1,2018/9/27,0,No,50,22773,455.46
T1098390,212,S4,L2,R3,2018/9/27,0,Yes,96,54711,569.90625
T1098391,88,S2,L5,R2,2018/9/27,0,Yes,36,21078,585.5
T1098392,58,S1,L1,R1,2018/9/27,0,No,51,29406,576.5882353
T1098393,346,S4,L1,R1,2018/9/27,0,No,66,34608,524.3636364
T1098394,365,S2,L1,R2,2018/9/27,0,No,44,27027,614.25
T1098395,151,S1,L3,R2,2018/9/27,0,No,44,26373,599.3863636
T1098396,168,S2,L3,R3,2018/9/27,0,No,36,23049,640.25
T1098397,171,S4,L2,R3,2018/9/27,0,No,85,47286,556.3058824
T1098398,226,S2,L5,R4,2018/9/27,0,No,35,19719,563.4
T1098399,327,S4,L1,R3,2018/9/27,0,No,79,40299,510.1139241
T1098400,342,S4,L1,R1,2018/9/27,0,No,88,43896,498.8181818
T1098401,149,S2,L3,R2,2018/9/27,0,No,42,23781,566.2142857
T1098402,95,S3,L1,R1,2018/9/27,0,No,97,47058,485.1340206
T1098403,245,S4,L1,R2,2018/9/27,0,Yes,85,50535,594.5294118
T1098404,253,S4,L2,R1,2018/9/27,0,No,78,40506,519.3076923
T1098405,352,S4,L1,R1,2018/9/27,0,No,57,29253,513.2105263
T1098406,359,S2,L3,R2,2018/9/27,0,No,41,26190,638.7804878
T1098407,246,S3,L1,R3,2018/9/27,0,No,67,38997,582.0447761
T1098408,125,S4,L2,R1,2018/9/27,0,No,91,45015,494.6703297
T1098409,8,S4,L2,R2,2018/9/27,0,No,82,46476,566.7804878
T1098410,276,S1,L1,R2,2018/9/27,0,No,60,33936,565.6
T1098411,40,S1,L1,R4,2018/9/27,0,Yes,53,38580,727.9245283
T1098412,18,S4,L1,R1,2018/9/27,0,No,92,47427,515.5108696
T1098413,291,S1,L3,R1,2018/9/27,0,Yes,61,32052,525.442623
T1098414,46,S2,L1,R2,2018/9/27,0,Yes,48,35721,744.1875
T1098415,23,S1,L1,R4,2018/9/27,0,Yes,53,39105,737.8301887
T1098416,56,S2,L5,R3,2018/9/27,0,Yes,41,25692,626.6341463
T1098417,74,S3,L1,R2,2018/9/27,0,No,60,33048,550.8
T1098418,263,S1,L5,R1,2018/9/27,0,No,50,24045,480.9
T1098419,161,S1,L1,R3,2018/9/27,0,No,39,27054,693.6923077
T1098420,152,S2,L1,R1,2018/9/27,0,Yes,44,32634,741.6818182
T1098421,325,S3,L1,R2,2018/9/27,0,Yes,68,44211,650.1617647
T1098422,314,S1,L1,R2,2018/9/27,0,No,55,30789,559.8
T1098423,5,S1,L1,R3,2018/9/27,0,No,56,30876,551.3571429
T1098424,136,S2,L5,R4,2018/9/27,0,Yes,30,21072,702.4
T1098425,31,S1,L5,R2,2018/9/27,0,No,43,22173,515.6511628
T1098426,139,S4,L2,R2,2018/9/27,0,No,58,32730,564.3103448
T1098427,90,S1,L1,R3,2018/9/27,0,No,54,30921,572.6111111
T1098428,157,S4,L2,R1,2018/9/27,0,Yes,88,44871,509.8977273
