ID,Store_id,Store_Type,Location_Type,Region_Code,date,holiday,discount,order,sales,price
T1082523,200,S2,L1,R2,2018-08-15,1,No,18,13275.36,737.52
T1082524,126,S4,L2,R2,2018-08-15,1,No,47,24795.72,527.5685106
T1082525,234,S2,L4,R2,2018-08-15,1,No,18,11414.25,634.125
T1082526,236,S1,L1,R3,2018-08-15,1,No,22,13501.35,613.6977273
T1082527,179,S1,L1,R2,2018-08-15,1,No,33,20281.59,614.5936364
T1082528,254,S4,L1,R1,2018-08-15,1,No,49,28013.79,571.71
T1082529,70,S1,L1,R3,2018-08-15,1,Yes,45,28058.55,623.5233333
T1082530,129,S3,L1,R1,2018-08-15,1,No,47,25812.45,549.2010638
T1082531,298,S4,L1,R1,2018-08-15,1,No,61,27823.95,456.1303279
T1082532,320,S2,L3,R2,2018-08-15,1,No,18,10429.38,579.41
T1082533,101,S1,L4,R3,2018-08-15,1,No,14,8242.56,588.7542857
T1082534,345,S1,L1,R3,2018-08-15,1,No,35,24192.36,691.2102857
T1082535,186,S2,L5,R2,2018-08-15,1,No,9,5758.14,639.7933333
T1082536,348,S3,L1,R1,2018-08-15,1,No,23,11241.72,488.7704348
T1082537,14,S3,L2,R4,2018-08-15,1,No,42,27759.6,660.9428571
T1082538,62,S2,L5,R1,2018-08-15,1,No,16,8921.19,557.574375
T1082539,59,S1,L3,R1,2018-08-15,1,No,35,19123.02,546.372
T1082540,4,S1,L1,R2,2018-08-15,1,No,27,14330.73,530.7677778
T1082541,210,S1,L5,R1,2018-08-15,1,No,21,10296.78,490.3228571
T1082542,287,S1,L4,R1,2018-08-15,1,No,43,21377.85,497.1593023
T1082543,259,S4,L1,R1,2018-08-15,1,No,24,11495.76,478.99
T1082544,349,S1,L1,R4,2018-08-15,1,No,46,26302.26,571.7882609
T1082545,279,S2,L3,R2,2018-08-15,1,No,18,10883.4,604.6333333
T1082546,361,S1,L3,R1,2018-08-15,1,No,36,18820.62,522.795
T1082547,21,S3,L2,R4,2018-08-15,1,No,52,31069.5,597.4903846
T1082548,55,S1,L1,R2,2018-08-15,1,No,28,15941.25,569.3303571
T1082549,146,S4,L2,R1,2018-08-15,1,No,75,37313.01,497.5068
T1082550,338,S4,L2,R1,2018-08-15,1,No,68,38775.39,570.2263235
T1082551,309,S1,L5,R1,2018-08-15,1,No,39,18247.68,467.8892308
T1082552,241,S1,L1,R4,2018-08-15,1,No,29,18894.96,651.5503448
T1082553,319,S3,L1,R2,2018-08-15,1,No,33,19031.79,576.7209091
T1082554,108,S1,L1,R4,2018-08-15,1,No,30,18839.04,627.968
T1082555,25,S1,L3,R1,2018-08-15,1,No,30,15752.13,525.071
T1082556,249,S1,L3,R2,2018-08-15,1,No,26,13827.6,531.8307692
T1082557,17,S1,L1,R2,2018-08-15,1,No,25,12089.01,483.5604
T1082558,73,S3,L2,R4,2018-08-15,1,No,42,27995.4,666.5571429
T1082559,297,S2,L3,R4,2018-08-15,1,No,20,11175.78,558.789
T1082560,31,S1,L5,R2,2018-08-15,1,No,31,15409.08,497.0670968
T1082561,294,S4,L2,R2,2018-08-15,1,No,30,16103.64,536.788
T1082562,299,S1,L1,R3,2018-08-15,1,No,29,18840.6,649.6758621
T1082563,300,S2,L5,R2,2018-08-15,1,Yes,17,9844.2,579.0705882
T1082564,331,S1,L1,R4,2018-08-15,1,No,29,18501.0,637.9655172
T1082565,8,S4,L2,R2,2018-08-15,1,No,35,20597.64,588.504
T1082566,220,S2,L4,R3,2018-08-15,1,No,22,14906.88,677.5854545
T1082567,198,S4,L2,R3,2018-08-15,1,No,67,37789.5,564.0223881
T1082568,30,S1,L2,R2,2018-08-15,1,No,26,15468.57,594.945
T1082569,360,S2,L1,R1,2018-08-15,1,No,24,16182.81,674.28375
T1082570,153,S4,L2,R1,2018-08-15,1,No,37,16777.68,453.4508108
T1082571,266,S1,L1,R4,2018-08-15,1,No,21,12034.26,573.06
T1082572,364,S2,L3,R2,2018-08-15,1,No,13,7731.36,594.72
T1082573,335,S1,L1,R3,2018-08-15,1,No,38,20769.84,546.5747368
T1082574,80,S1,L1,R1,2018-08-15,1,No,31,17399.1,561.2612903
T1082575,184,S1,L2,R2,2018-08-15,1,No,32,20923.32,653.85375
T1082576,190,S3,L3,R1,2018-08-15,1,No,33,16064.4,486.8
T1082577,87,S4,L2,R3,2018-08-15,1,No,63,38368.08,609.0171429
T1082578,66,S3,L3,R3,2018-08-15,1,No,35,18545.76,529.8788571
T1082579,289,S2,L5,R2,2018-08-15,1,No,21,11490.66,547.1742857
T1082580,341,S1,L1,R2,2018-08-15,1,No,25,15196.8,607.872
T1082581,217,S4,L1,R1,2018-08-15,1,No,33,17706.24,536.5527273
T1082582,303,S4,L2,R1,2018-08-15,1,No,62,31095.63,501.5424194
T1082583,213,S1,L1,R2,2018-08-15,1,No,33,19624.38,594.6781818
T1082584,145,S1,L3,R1,2018-08-15,1,No,49,25706.88,524.6302041
T1082585,161,S1,L1,R3,2018-08-15,1,No,30,21010.5,700.35
T1082586,138,S1,L1,R1,2018-08-15,1,No,21,11686.95,556.5214286
T1082587,315,S4,L2,R1,2018-08-15,1,No,56,27696.21,494.5751786
T1082588,295,S1,L1,R1,2018-08-15,1,No,37,24401.22,659.4924324
T1082589,230,S2,L4,R4,2018-08-15,1,No,12,7532.31,627.6925
T1082590,158,S4,L2,R2,2018-08-15,1,No,58,27189.0,468.7758621
T1082591,86,S1,L1,R4,2018-08-15,1,No,15,8923.29,594.886
T1082592,343,S1,L1,R2,2018-08-15,1,No,26,17269.2,664.2
T1082593,142,S2,L1,R3,2018-08-15,1,No,23,14636.13,636.3534783
T1082594,243,S4,L2,R2,2018-08-15,1,No,47,28862.19,614.0891489
T1082595,163,S1,L2,R3,2018-08-15,1,No,25,15793.2,631.728
T1082596,265,S2,L4,R2,2018-08-15,1,No,27,15687.75,581.0277778
T1082597,180,S1,L3,R2,2018-08-15,1,No,21,11734.5,558.7857143
T1082598,235,S1,L1,R3,2018-08-15,1,No,24,16061.94,669.2475
T1082599,140,S4,L1,R1,2018-08-15,1,No,31,17593.98,567.5477419
T1082600,37,S1,L3,R3,2018-08-15,1,No,27,17317.8,641.4
T1082601,85,S4,L2,R1,2018-08-15,1,No,61,31199.4,511.4655738
T1082602,106,S1,L1,R4,2018-08-15,1,No,42,24662.76,587.2085714
T1082603,93,S1,L1,R4,2018-08-15,1,No,20,13178.55,658.9275
T1082604,310,S2,L5,R1,2018-08-15,1,No,19,10297.56,541.9768421
T1082605,72,S1,L2,R3,2018-08-15,1,No,43,25946.7,603.4116279
T1082606,103,S1,L3,R3,2018-08-15,1,No,28,14698.8,524.9571429
T1082607,125,S4,L2,R1,2018-08-15,1,No,47,25245.48,537.1378723
T1082608,305,S4,L1,R1,2018-08-15,1,No,43,21973.8,511.0186047
T1082609,157,S4,L2,R1,2018-08-15,1,No,68,36046.8,530.1
T1082610,339,S4,L2,R1,2018-08-15,1,No,58,30580.2,527.2448276
T1082611,13,S3,L3,R1,2018-08-15,1,No,34,16640.64,489.4305882
T1082612,122,S1,L1,R2,2018-08-15,1,No,24,14849.19,618.71625
T1082613,1,S1,L3,R1,2018-08-15,1,No,26,13312.35,512.0134615
T1082614,188,S3,L2,R1,2018-08-15,1,No,42,29042.16,691.48
T1082615,22,S1,L1,R4,2018-08-15,1,No,29,20674.68,712.92
T1082616,337,S4,L2,R1,2018-08-15,1,No,83,39425.88,475.0106024
T1082617,308,S4,L2,R3,2018-08-15,1,No,48,26380.08,549.585
T1082618,113,S2,L3,R3,2018-08-15,1,No,26,17709.72,681.1430769
T1082619,326,S3,L1,R1,2018-08-15,1,No,39,22023.18,564.6969231
T1082620,19,S1,L1,R3,2018-08-15,1,No,30,20986.83,699.561
T1082621,330,S4,L2,R1,2018-08-15,1,No,74,41437.44,559.9654054
T1082622,321,S3,L1,R2,2018-08-15,1,No,52,27937.98,537.2688462
T1082623,242,S4,L1,R1,2018-08-15,1,No,48,24162.0,503.375
T1082624,52,S1,L1,R3,2018-08-15,1,No,39,22732.05,582.8730769
T1082625,264,S3,L1,R3,2018-08-15,1,No,31,18701.13,603.2622581
T1082626,5,S1,L1,R3,2018-08-15,1,No,34,18846.54,554.31
T1082627,155,S3,L1,R2,2018-08-15,1,No,33,19097.82,578.7218182
T1082628,183,S1,L3,R1,2018-08-15,1,No,33,16690.05,505.7590909
T1082629,255,S3,L2,R4,2018-08-15,1,No,22,13398.48,609.0218182
T1082630,104,S1,L1,R2,2018-08-15,1,No,31,16653.6,537.2129032
T1082631,313,S1,L3,R1,2018-08-15,1,No,15,7811.73,520.782
T1082632,141,S1,L1,R2,2018-08-15,1,No,35,21921.45,626.3271429
T1082633,77,S2,L5,R3,2018-08-15,1,No,20,11998.86,599.943
T1082634,314,S1,L1,R2,2018-08-15,1,No,40,23235.3,580.8825
T1082635,29,S1,L4,R2,2018-08-15,1,No,11,6093.9,553.9909091
T1082636,69,S1,L1,R4,2018-08-15,1,No,22,12919.5,587.25
T1082637,269,S1,L4,R1,2018-08-15,1,No,23,12676.5,551.1521739
T1082638,302,S1,L4,R2,2018-08-15,1,No,33,17076.66,517.4745455
T1082639,91,S3,L1,R1,2018-08-15,1,No,46,26731.08,581.1104348
T1082640,222,S4,L2,R2,2018-08-15,1,Yes,24,12650.04,527.085
T1082641,278,S4,L1,R4,2018-08-15,1,No,60,30990.33,516.5055
T1082642,187,S1,L1,R1,2018-08-15,1,No,9,5469.81,607.7566667
T1082643,23,S1,L1,R4,2018-08-15,1,No,22,14980.95,680.9522727
T1082644,280,S4,L2,R2,2018-08-15,1,No,46,24378.75,529.9728261
T1082645,124,S3,L2,R3,2018-08-15,1,No,54,35164.59,651.1961111
T1082646,352,S4,L1,R1,2018-08-15,1,No,42,21648.12,515.4314286
T1082647,192,S1,L1,R3,2018-08-15,1,No,27,16101.93,596.3677778
T1082648,231,S4,L2,R3,2018-08-15,1,No,55,28641.33,520.7514545
T1082649,136,S2,L5,R4,2018-08-15,1,No,16,10471.32,654.4575
T1082650,20,S1,L1,R1,2018-08-15,1,No,24,17057.04,710.71
T1082651,221,S1,L1,R2,2018-08-15,1,No,31,18506.88,596.996129
T1082652,201,S4,L1,R1,2018-08-15,1,No,51,24601.23,482.3770588
T1082653,323,S1,L4,R1,2018-08-15,1,No,19,10401.81,547.4636842
T1082654,35,S1,L1,R2,2018-08-15,1,No,20,11422.26,571.113
T1082655,78,S1,L1,R4,2018-08-15,1,No,25,16221.45,648.858
T1082656,240,S3,L2,R3,2018-08-15,1,No,52,31292.16,601.7723077
T1082657,316,S4,L2,R1,2018-08-15,1,No,25,13937.64,557.5056
T1082658,24,S1,L1,R2,2018-08-15,1,No,22,12233.1,556.05
T1082659,105,S4,L2,R1,2018-08-15,1,No,26,14751.6,567.3692308
T1082660,67,S2,L5,R1,2018-08-15,1,No,9,5196.72,577.4133333
T1082661,34,S1,L3,R1,2018-08-15,1,No,28,13838.16,494.22
T1082662,191,S3,L1,R1,2018-08-15,1,No,26,14349.18,551.8915385
T1082663,2,S3,L1,R3,2018-08-15,1,No,28,14586.39,520.9425
T1082664,327,S4,L1,R3,2018-08-15,1,No,54,26575.56,492.14
T1082665,193,S2,L3,R4,2018-08-15,1,No,22,15899.4,722.7
T1082666,336,S4,L2,R1,2018-08-15,1,No,46,23436.42,509.4873913
T1082667,175,S4,L2,R1,2018-08-15,1,No,108,54702.48,506.5044444
T1082668,143,S3,L2,R3,2018-08-15,1,No,47,30857.13,656.5346809
T1082669,322,S2,L3,R4,2018-08-15,1,No,19,11850.3,623.7
T1082670,342,S4,L1,R1,2018-08-15,1,No,39,18743.04,480.5907692
T1082671,164,S1,L1,R3,2018-08-15,1,No,22,12910.41,586.8368182
T1082672,362,S1,L3,R3,2018-08-15,1,No,20,11275.2,563.76
T1082673,277,S1,L3,R1,2018-08-15,1,No,30,15079.68,502.656
T1082674,92,S1,L4,R2,2018-08-15,1,No,30,15227.43,507.581
T1082675,288,S3,L2,R3,2018-08-15,1,No,37,22358.7,604.2891892
T1082676,79,S2,L5,R4,2018-08-15,1,No,21,12004.26,571.6314286
T1082677,46,S2,L1,R2,2018-08-15,1,No,15,9771.84,651.456
T1082678,51,S1,L1,R2,2018-08-15,1,No,21,12808.14,609.9114286
T1082679,102,S4,L2,R1,2018-08-15,1,No,37,20472.75,553.3175676
T1082680,32,S1,L1,R2,2018-08-15,1,No,41,27008.97,658.7553659
T1082681,357,S4,L1,R1,2018-08-15,1,Yes,48,28171.5,586.90625
T1082682,135,S1,L1,R4,2018-08-15,1,No,20,13052.49,652.6245
T1082683,139,S4,L2,R2,2018-08-15,1,No,85,51030.96,600.3642353
T1082684,256,S1,L2,R4,2018-08-15,1,No,29,18162.0,626.2758621
T1082685,154,S1,L3,R2,2018-08-15,1,No,32,15123.24,472.60125
T1082686,123,S4,L2,R3,2018-08-15,1,No,37,22176.0,599.3513514
T1082687,325,S3,L1,R2,2018-08-15,1,No,25,15093.0,603.72
T1082688,174,S1,L1,R4,2018-08-15,1,No,15,9459.42,630.628
T1082689,355,S2,L4,R2,2018-08-15,1,No,30,19482.45,649.415
T1082690,251,S2,L3,R1,2018-08-15,1,No,28,17290.26,617.5092857
T1082691,250,S2,L3,R4,2018-08-15,1,No,25,15390.0,615.6
T1082692,68,S1,L2,R4,2018-08-15,1,No,27,17673.48,654.5733333
T1082693,209,S1,L1,R1,2018-08-15,1,No,28,16825.41,600.9075
T1082694,232,S1,L1,R4,2018-08-15,1,No,29,16843.95,580.8258621
T1082695,71,S2,L5,R1,2018-08-15,1,No,14,8173.62,583.83
T1082696,268,S1,L2,R1,2018-08-15,1,No,27,17779.2,658.4888889
T1082697,107,S1,L3,R3,2018-08-15,1,No,17,10073.61,592.5652941
T1082698,39,S4,L1,R1,2018-08-15,1,No,55,26596.35,483.57
T1082699,257,S1,L3,R1,2018-08-15,1,No,27,14839.08,549.5955556
T1082700,38,S1,L3,R2,2018-08-15,1,No,22,13395.0,608.8636364
T1082701,137,S4,L1,R1,2018-08-15,1,No,34,17290.02,508.53
T1082702,10,S4,L2,R3,2018-08-15,1,No,47,30118.23,640.8134043
T1082703,114,S3,L1,R4,2018-08-15,1,No,37,21640.5,584.8783784
T1082704,42,S1,L4,R3,2018-08-15,1,No,30,15812.82,527.094
T1082705,206,S1,L1,R1,2018-08-15,1,No,32,18809.49,587.7965625
T1082706,285,S1,L3,R3,2018-08-15,1,No,23,13393.05,582.3065217
T1082707,47,S4,L2,R2,2018-08-15,1,No,30,16923.06,564.102
T1082708,112,S1,L1,R3,2018-08-15,1,No,33,19396.41,587.77
T1082709,173,S4,L2,R1,2018-08-15,1,No,78,45955.2,589.1692308
T1082710,94,S4,L2,R2,2018-08-15,1,No,41,25518.96,622.4136585
T1082711,181,S3,L1,R3,2018-08-15,1,No,61,32791.02,537.5577049
T1082712,57,S4,L1,R1,2018-08-15,1,No,40,19504.44,487.611
T1082713,168,S2,L3,R3,2018-08-15,1,No,17,10327.44,607.4964706
T1082714,162,S4,L1,R2,2018-08-15,1,No,39,22705.32,582.1876923
T1082715,211,S4,L2,R1,2018-08-15,1,No,58,29080.53,501.3884483
T1082716,27,S1,L3,R3,2018-08-15,1,No,20,12773.16,638.658
T1082717,189,S2,L3,R3,2018-08-15,1,No,17,12060.72,709.4541176
T1082718,304,S1,L1,R4,2018-08-15,1,No,20,11423.58,571.179
T1082719,228,S1,L1,R1,2018-08-15,1,No,26,13919.85,535.3788462
T1082720,74,S3,L1,R2,2018-08-15,1,No,39,23256.72,596.3261538
T1082721,64,S3,L1,R2,2018-08-15,1,No,66,35891.1,543.8045455
T1082722,33,S4,L2,R4,2018-08-15,1,No,35,19915.74,569.0211429
T1082723,195,S4,L1,R1,2018-08-15,1,No,48,23045.46,480.11375
T1082724,100,S1,L1,R2,2018-08-15,1,No,21,13547.58,645.1228571
T1082725,237,S2,L3,R3,2018-08-15,1,No,10,6757.56,675.756
T1082726,131,S4,L2,R1,2018-08-15,1,No,76,37024.86,487.1692105
T1082727,293,S2,L4,R2,2018-08-15,1,No,14,8580.6,612.9
T1082728,152,S2,L1,R1,2018-08-15,1,No,26,17730.0,681.9230769
T1082729,6,S4,L1,R1,2018-08-15,1,No,33,16914.24,512.5527273
T1082730,276,S1,L1,R2,2018-08-15,1,No,32,17874.48,558.5775
T1082731,167,S1,L1,R2,2018-08-15,1,No,26,14916.0,573.6923077
T1082732,15,S4,L2,R1,2018-08-15,1,No,62,34085.58,549.7674194
T1082733,3,S4,L2,R1,2018-08-15,1,No,46,22901.1,497.85
T1082734,82,S4,L2,R1,2018-08-15,1,No,44,21056.94,478.5668182
T1082735,116,S2,L3,R3,2018-08-15,1,No,19,12581.73,662.1963158
T1082736,48,S1,L1,R2,2018-08-15,1,No,17,10810.08,635.8870588
T1082737,18,S4,L1,R1,2018-08-15,1,No,42,20796.6,495.1571429
T1082738,252,S3,L2,R1,2018-08-15,1,No,42,25190.64,599.7771429
T1082739,311,S4,L2,R2,2018-08-15,1,Yes,61,33474.96,548.7698361
T1082740,212,S4,L2,R3,2018-08-15,1,No,52,28419.99,546.5382692
T1082741,118,S2,L1,R4,2018-08-15,1,No,24,15265.92,636.08
T1082742,261,S4,L2,R1,2018-08-15,1,No,28,14862.18,530.7921429
T1082743,171,S4,L2,R3,2018-08-15,1,No,48,28448.64,592.68
T1082744,83,S2,L5,R1,2018-08-15,1,No,13,8598.6,661.4307692
T1082745,267,S4,L2,R1,2018-08-15,1,No,42,24546.12,584.4314286
T1082746,26,S1,L1,R3,2018-08-15,1,No,30,18110.04,603.668
T1082747,356,S3,L3,R1,2018-08-15,1,No,34,16282.68,478.9023529
T1082748,333,S1,L1,R3,2018-08-15,1,No,24,14509.32,604.555
T1082749,329,S4,L2,R3,2018-08-15,1,No,40,25471.05,636.77625
T1082750,99,S1,L1,R3,2018-08-15,1,No,44,24360.96,553.6581818
T1082751,56,S2,L5,R3,2018-08-15,1,No,17,10635.93,625.6429412
T1082752,185,S1,L1,R3,2018-08-15,1,No,22,13710.6,623.2090909
T1082753,262,S1,L1,R1,2018-08-15,1,No,37,23170.56,626.2313514
T1082754,214,S1,L1,R4,2018-08-15,1,No,23,14313.6,622.3304348
T1082755,296,S1,L1,R1,2018-08-15,1,No,29,16910.88,583.1337931
T1082756,354,S4,L2,R1,2018-08-15,1,No,77,47813.22,620.9509091
T1082757,166,S1,L1,R2,2018-08-15,1,No,33,20803.2,630.4
T1082758,88,S2,L5,R2,2018-08-15,1,No,20,11552.13,577.6065
T1082759,347,S1,L1,R1,2018-08-15,1,No,31,19257.15,621.1983871
T1082760,151,S1,L3,R2,2018-08-15,1,No,17,9142.23,537.7782353
T1082761,89,S1,L4,R1,2018-08-15,1,No,22,11976.9,544.4045455
T1082762,117,S1,L1,R3,2018-08-15,1,No,25,15823.35,632.934
T1082763,109,S1,L1,R1,2018-08-15,1,No,45,24190.02,537.556
T1082764,159,S2,L1,R3,2018-08-15,1,No,27,18510.66,685.58
T1082765,178,S3,L2,R3,2018-08-15,1,No,39,22648.92,580.7415385
T1082766,147,S4,L2,R4,2018-08-15,1,No,50,24873.21,497.4642
T1082767,81,S3,L2,R1,2018-08-15,1,No,28,19107.27,682.4025
T1082768,363,S1,L1,R2,2018-08-15,1,No,37,19698.33,532.3872973
T1082769,283,S4,L1,R1,2018-08-15,1,No,44,21039.75,478.1761364
T1082770,365,S2,L1,R2,2018-08-15,1,No,20,11595.81,579.7905
T1082771,196,S1,L1,R3,2018-08-15,1,No,20,12949.02,647.451
T1082772,7,S3,L1,R3,2018-08-15,1,No,42,24088.05,573.525
T1082773,111,S1,L1,R2,2018-08-15,1,No,35,20753.82,592.9662857
T1082774,11,S4,L2,R1,2018-08-15,1,No,53,28103.76,530.2596226
T1082775,286,S4,L2,R4,2018-08-15,1,No,69,35369.04,512.5947826
T1082776,96,S3,L1,R3,2018-08-15,1,No,37,21006.18,567.7345946
T1082777,110,S2,L3,R3,2018-08-15,1,No,24,15153.12,631.38
T1082778,301,S1,L3,R2,2018-08-15,1,No,24,13332.6,555.525
T1082779,165,S1,L1,R2,2018-08-15,1,No,28,15008.4,536.0142857
T1082780,149,S2,L3,R2,2018-08-15,1,No,13,8343.0,641.7692308
T1082781,119,S1,L1,R3,2018-08-15,1,No,36,20209.5,561.375
T1082782,203,S2,L4,R2,2018-08-15,1,No,12,7311.15,609.2625
T1082783,225,S1,L1,R1,2018-08-15,1,No,29,15820.5,545.5344828
T1082784,98,S2,L5,R2,2018-08-15,1,No,19,12424.86,653.94
T1082785,270,S1,L1,R2,2018-08-15,1,No,23,13318.38,579.06
T1082786,239,S3,L1,R3,2018-08-15,1,No,39,23185.89,594.51
T1082787,121,S1,L1,R4,2018-08-15,1,No,35,21803.1,622.9457143
T1082788,45,S3,L1,R1,2018-08-15,1,No,31,17181.0,554.2258065
T1082789,340,S4,L2,R3,2018-08-15,1,No,52,28492.56,547.9338462
T1082790,226,S2,L5,R4,2018-08-15,1,No,17,9906.84,582.7552941
T1082791,28,S3,L2,R3,2018-08-15,1,No,41,26544.69,647.4314634
T1082792,284,S4,L2,R3,2018-08-15,1,No,34,19149.24,563.2129412
T1082793,53,S3,L1,R2,2018-08-15,1,No,18,10200.03,566.6683333
T1082794,292,S1,L1,R1,2018-08-15,1,No,28,17671.68,631.1314286
T1082795,177,S2,L1,R4,2018-08-15,1,No,21,14000.1,666.6714286
T1082796,275,S4,L1,R1,2018-08-15,1,No,42,22285.8,530.6142857
T1082797,202,S4,L2,R2,2018-08-15,1,No,39,22138.56,567.6553846
T1082798,272,S2,L4,R2,2018-08-15,1,No,30,17195.4,573.18
T1082799,41,S1,L1,R2,2018-08-15,1,No,39,23560.38,604.1123077
T1082800,359,S2,L3,R2,2018-08-15,1,No,28,18915.12,675.54
T1082801,150,S4,L2,R1,2018-08-15,1,No,48,25220.16,525.42
T1082802,16,S1,L3,R1,2018-08-15,1,No,39,19995.84,512.7138462
T1082803,358,S3,L1,R1,2018-08-15,1,No,45,26544.0,589.8666667
T1082804,44,S1,L3,R2,2018-08-15,1,No,40,19864.71,496.61775
T1082805,63,S1,L1,R2,2018-08-15,1,No,34,20549.97,604.4108824
T1082806,312,S4,L2,R1,2018-08-15,1,No,68,34272.15,504.0022059
T1082807,50,S3,L2,R4,2018-08-15,1,No,45,26758.26,594.628
T1082808,9,S1,L1,R1,2018-08-15,1,No,13,7191.72,553.2092308
T1082809,351,S1,L4,R3,2018-08-15,1,No,32,17800.41,556.2628125
T1082810,224,S1,L2,R2,2018-08-15,1,No,31,18933.6,610.7612903
T1082811,219,S4,L2,R1,2018-08-15,1,No,65,30309.3,466.2969231
T1082812,290,S1,L1,R3,2018-08-15,1,No,26,15860.88,610.0338462
T1082813,324,S1,L2,R3,2018-08-15,1,No,46,30830.01,670.2176087
T1082814,238,S1,L1,R2,2018-08-15,1,No,29,18642.78,642.8544828
T1082815,246,S3,L1,R3,2018-08-15,1,No,39,23228.46,595.6015385
T1082816,120,S3,L2,R2,2018-08-15,1,No,40,26106.96,652.674
T1082817,65,S1,L2,R2,2018-08-15,1,No,37,25031.7,676.5324324
T1082818,54,S1,L2,R3,2018-08-15,1,No,31,21238.8,685.1225806
T1082819,176,S4,L2,R3,2018-08-15,1,No,73,40851.6,559.6109589
T1082820,12,S1,L3,R2,2018-08-15,1,No,20,10439.91,521.9955
T1082821,227,S4,L2,R1,2018-08-15,1,No,38,21780.27,573.165
T1082822,208,S3,L1,R1,2018-08-15,1,No,39,19630.8,503.3538462
T1082823,49,S4,L1,R2,2018-08-15,1,No,61,32399.85,531.145082
T1082824,247,S1,L1,R3,2018-08-15,1,No,25,15469.5,618.78
T1082825,148,S1,L1,R2,2018-08-15,1,No,21,13664.07,650.67
T1082826,248,S1,L1,R2,2018-08-15,1,No,21,12603.24,600.1542857
T1082827,353,S1,L3,R3,2018-08-15,1,No,29,16740.9,577.2724138
T1082828,253,S4,L2,R1,2018-08-15,1,No,47,26173.26,556.8778723
T1082829,97,S4,L1,R1,2018-08-15,1,No,55,28802.85,523.6881818
T1082830,40,S1,L1,R4,2018-08-15,1,No,28,19257.12,687.7542857
T1082831,204,S4,L1,R3,2018-08-15,1,No,39,20500.68,525.6584615
T1082832,332,S2,L5,R1,2018-08-15,1,No,25,13022.73,520.9092
T1082833,346,S4,L1,R1,2018-08-15,1,No,40,19930.8,498.27
T1082834,182,S3,L1,R1,2018-08-15,1,No,32,17289.84,540.3075
T1082835,58,S1,L1,R1,2018-08-15,1,No,30,16476.48,549.216
T1082836,317,S3,L1,R1,2018-08-15,1,No,39,19333.05,495.7192308
T1082837,334,S3,L2,R2,2018-08-15,1,No,36,22238.55,617.7375
T1082838,282,S1,L2,R2,2018-08-15,1,No,41,28605.15,697.6865854
T1082839,260,S1,L1,R4,2018-08-15,1,No,22,12939.96,588.18
T1082840,134,S1,L4,R1,2018-08-15,1,No,20,10903.95,545.1975
T1082841,76,S2,L3,R3,2018-08-15,1,No,24,15426.9,642.7875
T1082842,307,S1,L5,R2,2018-08-15,1,No,20,10076.76,503.838
T1082843,95,S3,L1,R1,2018-08-15,1,No,34,16997.04,499.9129412
T1082844,215,S3,L2,R1,2018-08-15,1,No,43,27103.98,630.3251163
T1082845,344,S1,L5,R1,2018-08-15,1,No,19,8393.58,441.7673684
T1082846,132,S1,L1,R3,2018-08-15,1,No,29,17864.73,616.0251724
T1082847,245,S4,L1,R2,2018-08-15,1,No,36,18875.61,524.3225
T1082848,36,S1,L3,R4,2018-08-15,1,No,26,13896.96,534.4984615
T1082849,130,S1,L1,R3,2018-08-15,1,No,26,14987.34,576.4361538
T1082850,271,S1,L3,R2,2018-08-15,1,No,36,19193.76,533.16
T1082851,207,S1,L1,R3,2018-08-15,1,No,48,32348.55,673.928125
T1082852,133,S1,L1,R4,2018-08-15,1,No,45,25067.52,557.056
T1082853,75,S3,L2,R3,2018-08-15,1,No,46,29345.4,637.9434783
T1082854,160,S4,L2,R1,2018-08-15,1,No,94,46896.3,498.8968085
T1082855,194,S1,L1,R2,2018-08-15,1,No,23,13809.51,600.4134783
T1082856,292,S1,L1,R1,2018-08-16,0,No,41,25515.0,622.3170732
T1082857,251,S2,L3,R1,2018-08-16,0,No,41,24135.0,588.6585366
T1082858,337,S4,L2,R1,2018-08-16,0,No,149,72768.0,488.3758389
T1082859,314,S1,L1,R2,2018-08-16,0,No,55,31302.0,569.1272727
T1082860,52,S1,L1,R3,2018-08-16,0,No,57,33609.0,589.6315789
T1082861,141,S1,L1,R2,2018-08-16,0,No,47,29043.0,617.9361702
T1082862,250,S2,L3,R4,2018-08-16,0,No,33,21660.0,656.3636364
T1082863,183,S1,L3,R1,2018-08-16,0,No,61,31047.0,508.9672131
T1082864,22,S1,L1,R4,2018-08-16,0,No,43,31485.0,732.2093023
T1082865,177,S2,L1,R4,2018-08-16,0,No,38,26382.0,694.2631579
T1082866,260,S1,L1,R4,2018-08-16,0,No,41,25827.0,629.9268293
T1082867,264,S3,L1,R3,2018-08-16,0,No,59,34113.0,578.1864407
T1082868,81,S3,L2,R1,2018-08-16,0,No,54,37422.0,693.0
T1082869,227,S4,L2,R1,2018-08-16,0,No,62,36543.0,589.4032258
T1082870,255,S3,L2,R4,2018-08-16,0,No,69,45717.0,662.5652174
T1082871,219,S4,L2,R1,2018-08-16,0,No,113,53718.0,475.380531
T1082872,35,S1,L1,R2,2018-08-16,0,No,59,33099.0,561.0
T1082873,155,S3,L1,R2,2018-08-16,0,No,63,38853.0,616.7142857
T1082874,149,S2,L3,R2,2018-08-16,0,No,50,29829.0,596.58
T1082875,323,S1,L4,R1,2018-08-16,0,No,49,24981.0,509.8163265
T1082876,29,S1,L4,R2,2018-08-16,0,No,43,22515.0,523.6046512
